Source_Borough,Drop_Borough,Date,Hour,Trip_Distance,Duration,Count_of_rides,tip_amount,total_amount
Manhattan,Unknown,1/26/18,16,2.006315789,11.49675439,29,1.731315789,22.00440351
Staten Island,Staten Island,1/27/18,10,0.4,0.566666667,1,0,26.32
Bronx,Bronx,1/30/18,2,2.495,21.16666667,2,0,17.8
Bronx,Manhattan,1/8/18,6,3.15,15.70833333,2,0,14.3
Bronx,Bronx,1/10/18,12,4.483,17.89,6,0.436,18.336
Manhattan,Unknown,1/23/18,3,1.4025,4.025,4,3.04,19.64
Bronx,Queens,1/1/18,14,18.48,26.38333333,1,0,56.06
Unknown,Brooklyn,1/1/18,20,3.8,21.03333333,2,2.95,21
Brooklyn,Queens,1/5/18,2,15.86,33.13333333,1,0,46.3
Brooklyn,Queens,1/9/18,15,8.936666667,38.00555556,3,2.063333333,34.19666667
Unknown,Brooklyn,1/21/18,11,14.21,17.28333333,2,9.205,50.255
Queens,Staten Island,1/7/18,11,23.71,33.68333333,1,18.83,94.15
Bronx,Bronx,1/12/18,21,2.2675,16.00833333,10,1.12875,17.82458333
Bronx,Bronx,1/17/18,19,1.316666667,5.488888889,3,0.97,9.27
Unknown,Queens,1/31/18,5,4.525,8.6,3,11.665,64.28
Queens,Staten Island,1/22/18,5,26.5,34.06666667,1,16.35,98.17
Unknown,Bronx,1/25/18,6,10.4,22.33333333,1,4,35.8
Brooklyn,Queens,1/20/18,9,12.0375,21.93333333,4,5.2775,40.3275
Queens,Staten Island,1/15/18,5,27.32,57.80833333,2,18.16,108.98
Brooklyn,EWR,1/2/18,15,15.36666667,47.20555556,3,6.4,82.53333333
Unknown,EWR,1/5/18,18,0,0.033333333,1,9,99.3
Unknown,Bronx,1/17/18,18,21.3,47.11666667,1,0,68.06
Manhattan,Bronx,1/1/18,5,9.441174242,23.25069444,99,1.074090909,31.74977273
Manhattan,Manhattan,1/1/18,16,2.702875813,14.92109371,10291,1.327738001,13.60890991
Brooklyn,Brooklyn,1/6/18,6,2.631346154,11.00448718,27,0.961923077,12.46961538
Manhattan,Queens,1/7/18,5,10.4238636,26.50966125,304,3.928334567,38.70450515
Queens,Queens,1/18/18,10,5.024906235,15.24639775,162,1.403289069,20.41363566
Manhattan,Queens,1/18/18,14,11.27303176,43.70754989,679,5.70897341,46.09000477
Manhattan,Queens,1/21/18,6,10.62279618,21.44422861,244,4.01170645,38.4271423
Manhattan,Queens,1/28/18,13,11.49528851,33.93451781,455,5.412981394,43.99996761
Manhattan,Brooklyn,1/30/18,6,7.053730159,45.75740741,67,3.004126984,28.23380952
Manhattan,Brooklyn,1/9/18,9,6.382956989,30.04647177,145,3.198340054,29.36817876
Manhattan,Manhattan,1/13/18,0,3.009938875,15.86897607,10168,1.802043316,15.09127865
Manhattan,Manhattan,1/18/18,5,2.27769792,9.812229946,2302,1.230468838,11.7292157
Manhattan,Queens,1/4/18,18,10.31421491,26.61980994,103,4.316144737,41.66076754
Unknown,Manhattan,1/12/18,8,1.90275,14.26069444,34,2.00325,18.31575
Manhattan,Queens,1/13/18,13,10.38985571,30.35616508,265,4.187350794,40.08065484
Manhattan,Bronx,1/15/18,9,6.9565,17.0025,20,2.6445,25.6585
Queens,Brooklyn,1/19/18,19,13.70100245,75.67248775,186,5.629055964,47.53806332
Manhattan,Staten Island,1/10/18,11,15.825,31.66666667,2,7.635,69.965
Queens,Queens,1/26/18,5,5.459134328,13.57845771,109,2.102226368,22.42277363
Manhattan,Unknown,1/13/18,8,5.375,11.7,4,1.3375,20.7625
Brooklyn,Unknown,1/21/18,5,25.5,34.18333333,1,0,95.3
Brooklyn,Brooklyn,1/28/18,13,2.202225738,12.48655063,96,1.924008439,13.36761603
Manhattan,Unknown,1/17/18,12,8.423809524,19.20912698,27,7.430714286,58.0897619
Brooklyn,Brooklyn,1/12/18,1,2.463524306,17.46663773,126,1.316579861,12.75703125
Brooklyn,Brooklyn,1/19/18,4,2.253387097,31.36290323,32,1.059032258,12.05258065
Queens,Queens,1/22/18,3,2.708148148,62.70308642,33,0.018518519,12.38333333
Brooklyn,Manhattan,1/26/18,14,3.749347826,17.91678744,30,2.554637681,19.00681159
Bronx,Manhattan,1/11/18,11,5.8,24.18333333,3,2.516666667,27.57666667
Manhattan,Staten Island,1/18/18,21,20.23285714,43.48333333,14,10.23928571,82.75785714
Manhattan,Unknown,1/19/18,10,5.852719298,19.80862573,25,1.720087719,39.12833333
Manhattan,EWR,1/5/18,15,17.13185,49.02461111,42,11.03825833,95.793925
Manhattan,Bronx,1/8/18,9,7.14075,22.463125,44,2.2365,27.61875
Brooklyn,Manhattan,1/31/18,7,5.378985149,22.20750825,136,3.184191419,23.74777228
Queens,Brooklyn,1/7/18,6,15.2897619,29.45927579,41,5.426607143,49.3947619
Manhattan,Bronx,1/3/18,17,8.229444444,43.5375,57,1.830277778,35.73194444
Brooklyn,Queens,1/8/18,18,11.9,38.71666667,2,7.6,45.65
Brooklyn,Brooklyn,1/31/18,1,1.69606383,7.035106383,53,0.672553191,10.98159574
Unknown,Manhattan,1/7/18,9,1.554404762,7.095634921,20,1.589880952,11.87797619
Manhattan,EWR,1/19/18,5,16.60604167,26.40885417,23,13.90208333,93.771875
Manhattan,EWR,1/30/18,11,17.33833333,86.40030864,13,11.52981481,92.43333333
Manhattan,EWR,1/31/18,11,16.82861111,35.7237037,27,14.69505556,95.34566667
Manhattan,EWR,1/5/18,16,18.35201389,60.8412037,35,11.79041667,103.2993056
Queens,Brooklyn,1/20/18,1,10.8744697,20.61982323,25,3.6175,36.34174242
Unknown,Manhattan,1/30/18,22,2.926916667,9.502083333,26,3.30125,27.78841667
Manhattan,Staten Island,1/22/18,23,18.64,38.02222222,3,16.43666667,79.33666667
Manhattan,EWR,1/13/18,20,17.2525,34.20625,5,5.065,94.24
Bronx,Bronx,1/31/18,15,6.5825,24.94583333,4,0,23.315
Brooklyn,EWR,1/12/18,20,28.5,42.93333333,1,18,180.44
Unknown,Manhattan,1/21/18,10,2.232380952,7.218650794,25,2.111428571,15.85809524
Bronx,Manhattan,1/23/18,12,6,17.06666667,2,0,4.305
Queens,Staten Island,1/9/18,19,29.23,50.76666667,1,18.16,108.98
Unknown,Queens,1/18/18,5,0.044444444,0.083333333,5,3.186666667,25.59777778
Unknown,Brooklyn,1/29/18,13,3.6,10.31666667,2,2.975,28.025
Bronx,Unknown,1/6/18,5,36.7,99.46666667,1,0,114.8
Unknown,EWR,1/12/18,4,10.3,16.91666667,1,18.05,108.35
Queens,EWR,1/16/18,12,35.85,59.18333333,2,15.55,145.205
Brooklyn,Queens,1/21/18,20,5.025,15.36666667,4,1.925,20.35
Unknown,EWR,1/27/18,15,1.28,1.333333333,1,17.66,105.96
Unknown,Manhattan,1/7/18,0,1.000416667,64.30069444,13,3.632083333,21.47375
Queens,Bronx,1/6/18,9,15.4305,25.49833333,12,5.598,54.032
Brooklyn,Manhattan,1/12/18,20,4.805882353,19.45931373,18,2.194117647,21.40588235
Bronx,Bronx,1/15/18,13,4.4025,4.9,4,0,6.425
Queens,Bronx,1/1/18,6,17.12,26.52407407,9,5.93,59.10111111
Manhattan,Staten Island,1/12/18,21,21.97,49.01666667,2,7.48,82.55
EWR,EWR,1/20/18,20,0,0.066666667,1,0,124.3
Manhattan,Unknown,1/18/18,5,3.97,8.75,7,0.942857143,21.67142857
Unknown,Manhattan,1/21/18,6,0.75,3.366666667,2,6.5,45.5
Unknown,Queens,1/10/18,7,0.45125,2.383333333,5,0.6875,13.05
Brooklyn,Unknown,1/28/18,6,0,0,2,0,3.3
Unknown,Unknown,1/13/18,7,1.215458937,3.91284219,50,10.43183575,56.17227053
Bronx,Bronx,1/19/18,7,0.795,3.708333333,4,0.1225,5.5475
EWR,EWR,1/21/18,16,0.04,0.708333333,2,9.68,108.48
Brooklyn,Queens,1/24/18,17,8.7,36.08333333,1,0,32.3
Unknown,Queens,1/3/18,11,0.5425,2.245833333,3,3.3,35.725
Brooklyn,EWR,1/6/18,15,14.7,37.16666667,1,5,117.8
Queens,Unknown,1/27/18,7,8.690833333,14.24583333,7,2.825833333,62.57
Unknown,Brooklyn,1/22/18,9,3.74,25.46666667,1,0,19.3
Bronx,Bronx,1/15/18,11,2.273333333,11.95833333,4,1.25,12.55
Unknown,EWR,1/11/18,17,0,0.066666667,1,19.36,116.16
Brooklyn,Unknown,1/2/18,6,0.6,3.35,1,2,7.3
Brooklyn,Staten Island,1/13/18,13,11.4,27.3,1,0,46.32
Queens,Staten Island,1/28/18,5,26.2,39.01666667,1,16.25,97.57
Manhattan,Staten Island,1/6/18,12,14.2,26.81666667,1,9,66.58
Unknown,Queens,1/21/18,9,1.866666667,2.794444444,4,7.621666667,52.58833333
Queens,Manhattan,1/3/18,15,13.13046109,42.60331359,533,6.680662804,53.25634062
Manhattan,Manhattan,1/6/18,23,2.965931657,16.97060491,12080,1.786139999,15.68930925
Manhattan,Manhattan,1/11/18,19,2.876522391,16.57407703,17033,2.04224785,16.80823043
Queens,Manhattan,1/15/18,20,12.96690352,26.84890953,770,7.115767277,50.6824893
Manhattan,Brooklyn,1/15/18,22,6.168681868,19.93613826,441,3.324171553,25.83978502
Manhattan,Queens,1/19/18,0,7.481184568,22.12514037,392,3.019182214,29.43743141
Manhattan,Queens,1/21/18,4,8.985826691,29.13319243,450,3.138091787,33.51575725
Queens,Manhattan,1/22/18,14,11.23619988,32.87232541,754,5.795987636,45.84563677
Manhattan,Queens,1/24/18,6,12.42765924,32.1635799,321,6.420727831,48.00568304
Manhattan,Queens,1/24/18,20,8.379360229,25.83494841,401,4.569430335,35.05247407
Unknown,Queens,1/26/18,7,3.35,8.758333333,4,0,13.425
Queens,Manhattan,1/26/18,15,12.69412993,46.11353164,673,5.876960463,51.22230536
Manhattan,Brooklyn,1/26/18,15,6.56212381,43.38355556,206,3.424404762,31.5480619
Brooklyn,Brooklyn,1/28/18,10,2.19870935,9.745630081,97,1.20004065,11.78118902
Queens,Brooklyn,1/28/18,22,14.04532015,26.61708606,237,5.612507576,46.58319245
Manhattan,Brooklyn,1/7/18,11,6.607970522,23.40315571,163,2.549852608,26.67468254
Manhattan,Queens,1/8/18,8,11.92312978,46.01776572,347,5.962076353,47.97991731
Queens,Queens,1/18/18,7,4.36947415,26.03149545,201,1.414789878,18.90445953
Brooklyn,Brooklyn,1/22/18,2,2.062058824,8.159803922,36,0.867205882,21.74073529
Manhattan,Manhattan,1/27/18,2,2.946691064,16.56461642,8279,1.658192648,14.49866805
Manhattan,Manhattan,1/27/18,6,2.414713425,16.63415262,2360,1.197651685,11.96381291
Brooklyn,Brooklyn,1/1/18,12,1.970935897,9.02957265,84,0.819551282,11.29070513
Brooklyn,Brooklyn,1/16/18,22,2.276041667,9.175183532,146,1.474181548,12.95825893
Brooklyn,Brooklyn,1/20/18,0,2.669318619,10.87826272,241,1.572626072,14.04159235
Brooklyn,Manhattan,1/20/18,19,5.169032258,24.83655914,36,2.211612903,23.58419355
Manhattan,Bronx,1/30/18,7,6.671098485,25.47203283,50,2.420606061,27.27643939
Queens,Manhattan,1/7/18,0,13.31258167,27.30876395,371,5.674936074,49.72973298
Manhattan,Unknown,1/6/18,16,3.001578947,12.8622807,21,1.903157895,27.19
Queens,Queens,1/11/18,10,6.217006098,26.84812053,170,0.851382114,22.18716556
Bronx,Bronx,1/23/18,8,2.585185185,13.5617284,12,1.018888889,14.09777778
Brooklyn,Brooklyn,1/25/18,16,1.832048611,12.01527778,53,1.151736111,14.02743056
Brooklyn,Manhattan,1/4/18,20,5.738,19.62666667,5,3.982,25.082
Brooklyn,Brooklyn,1/9/18,0,2.617068452,10.42309772,150,1.253864583,13.27681101
Queens,Queens,1/21/18,9,4.971210951,11.6931516,159,0.888340932,18.23144124
Queens,Queens,1/24/18,21,5.877145703,13.9411631,207,1.809944858,21.88673609
Manhattan,Bronx,1/31/18,10,8.181904762,24.50952381,22,2.032619048,30.3897619
Brooklyn,Brooklyn,1/14/18,2,2.666228702,13.85171169,240,1.395309031,13.7821961
Manhattan,Queens,1/2/18,10,11.42055934,41.63128999,220,4.015694148,42.75914697
Manhattan,Unknown,1/2/18,16,1.772105263,7.513157895,24,1.5,15.31368421
Brooklyn,Brooklyn,1/19/18,1,2.36490942,8.957835145,110,1.200172101,12.35470109
Brooklyn,Queens,1/21/18,1,6.657391304,18.9576087,24,2.232173913,25.22391304
Queens,Unknown,1/21/18,18,15.65746795,28.86223291,21,9.557692308,110.1551282
Manhattan,Queens,1/3/18,3,9.000718615,20.42882035,103,2.334209957,32.60724459
Queens,Unknown,1/7/18,12,10.44826389,18.75127315,16,7.247430556,71.87534722
Unknown,Queens,1/8/18,2,7.406666667,10.83333333,3,1.666666667,32.13333333
Brooklyn,Queens,1/14/18,1,6.6368,18.69666667,27,2.0844,25.0824
Queens,Unknown,1/18/18,10,16.795,28.98416667,12,6.7265,82.757
Queens,Queens,1/21/18,10,4.333832804,11.97842725,175,1.290453968,17.64563915
Queens,Manhattan,1/23/18,13,12.9574055,29.67783055,508,6.471300344,50.26901158
Brooklyn,Manhattan,1/4/18,22,5.242666667,18.15777778,15,3.084,22.28066667
Manhattan,EWR,1/26/18,7,17.33535714,49.54801587,29,12.96261905,96.76642857
Brooklyn,Queens,1/29/18,1,4.231666667,13.28055556,6,1.06,17.11
Brooklyn,Brooklyn,1/5/18,14,1.842454955,49.53010511,88,0.711328829,11.93813063
Unknown,Brooklyn,1/18/18,20,7.966666667,23.45555556,3,2.65,29.61666667
Manhattan,Unknown,1/29/18,1,8.173333333,27.15555556,6,1.338333333,52.41
Brooklyn,EWR,1/26/18,8,16.65,39.85,1,15.96,95.76
Brooklyn,Manhattan,1/4/18,9,5.9575,30.61111111,12,3.4875,27.93166667
Unknown,Manhattan,1/24/18,18,1.675902778,15.96846065,43,2.649930556,19.01694444
Bronx,Unknown,1/1/18,12,8.65,15.26666667,1,5.16,30.96
Manhattan,EWR,1/18/18,17,16.32994792,56.30355903,27,10.06807292,96.0596875
Manhattan,Unknown,1/7/18,11,8.001203704,23.7191358,24,3.864166667,51.24722222
Manhattan,Unknown,1/19/18,2,9.561764706,23.45735294,21,12.79,75.77911765
Queens,Staten Island,1/16/18,12,28.285,56.55,2,0,91.07
Bronx,Bronx,1/22/18,12,2.628888889,13.72530864,12,0.681111111,13.62
Manhattan,Unknown,1/28/18,23,5.291428571,14.2047619,7,4.198571429,35.64142857
Bronx,Bronx,1/19/18,14,1.456666667,10.34583333,7,0,9.383333333
Queens,Staten Island,1/13/18,16,25.64,72.15416667,4,0,86.695
Brooklyn,Queens,1/10/18,4,9.1475,34.60833333,4,0.7375,31.1625
Bronx,Bronx,1/30/18,5,5.15,3.28125,6,1.1875,14.05
Manhattan,Unknown,1/3/18,9,4.127173913,11.4076087,25,0.852608696,28.45782609
Unknown,Unknown,1/27/18,15,1.371623711,7.497551546,198,6.151559278,56.5123067
Brooklyn,Unknown,1/14/18,17,0,0,1,0,18.3
Brooklyn,Manhattan,1/8/18,2,5.5225,15.1,4,3.3175,22.8675
Unknown,Unknown,1/28/18,16,0.94765873,4.758564815,175,1.683769841,50.89666667
Unknown,Manhattan,1/26/18,4,3.366666667,6.391666667,6,1.413333333,16.64
Brooklyn,Queens,1/27/18,8,10.725,21.76785714,8,3.167142857,35.49928571
Unknown,Unknown,1/10/18,13,0.949519,6.295093795,206,10.31182059,78.5123545
Unknown,Queens,1/19/18,7,5.66375,15.34270833,7,2.66875,28.535
Brooklyn,Queens,1/12/18,16,11.838,54.12666667,5,3.872,45.972
Bronx,Manhattan,1/20/18,15,3.478,17.90333333,5,2.162,18.062
Unknown,Unknown,1/12/18,15,0.975251142,6.070687468,150,26.39690259,157.063691
Brooklyn,Unknown,1/15/18,11,0.15,1.208333333,3,0,10.05
Queens,Unknown,1/24/18,9,8.775625,15.296875,7,9.56125,69.0825
Unknown,Brooklyn,1/25/18,12,0,0.016666667,1,0,3.3
Unknown,Queens,1/27/18,21,0,0.033333333,2,4.88,31.18
Bronx,Bronx,1/20/18,22,3.33,13.21333333,5,0,14.3
Queens,Unknown,1/20/18,9,36.7,51.6125,3,6.5775,137.4425
Unknown,Unknown,1/14/18,19,1.607787546,8.786758242,278,7.42103663,63.87654945
Brooklyn,Queens,1/29/18,17,9.5925,36.72916667,4,7.51,42.435
Unknown,Queens,1/19/18,20,2.0525,7.825,3,2.875,28.3
Queens,Staten Island,1/13/18,1,24.56,36.6,1,4,81.32
Unknown,Unknown,1/31/18,17,0.586940691,3.73612988,338,6.23457958,92.77934685
Bronx,Bronx,1/20/18,11,1.378333333,8.458333333,4,1.043333333,9.51
Unknown,Brooklyn,1/3/18,13,2.84,10.78333333,1,2.36,14.16
Queens,EWR,1/10/18,10,40.66,64.51666667,1,0,155.32
Queens,Queens,1/3/18,0,5.414739646,48.47378281,231,1.229551569,20.64686209
Manhattan,Manhattan,1/3/18,14,2.752017636,18.2682318,13199,1.488974728,15.24344305
Manhattan,Manhattan,1/25/18,21,3.12020257,16.30695177,17253,2.110974998,16.53040914
Manhattan,Queens,1/27/18,2,7.247796495,28.60842632,394,2.494756795,27.86414163
Unknown,Manhattan,1/28/18,8,0.8025,3.635416667,20,2.24875,15.033125
Brooklyn,Brooklyn,1/29/18,2,1.716809524,7.183650794,41,0.621190476,12.10928571
Manhattan,Brooklyn,1/29/18,23,6.400696198,21.11024369,529,3.54207748,26.94345672
Brooklyn,Manhattan,1/31/18,9,5.254455128,25.08525641,62,3.548974359,25.5724359
Manhattan,Manhattan,1/2/18,4,2.360334627,13.20976018,672,1.141862578,11.99349405
Queens,Manhattan,1/3/18,1,13.50474532,37.1436392,168,6.886543071,52.00380899
Manhattan,Manhattan,1/17/18,9,2.673183399,18.90700979,14891,2.014116749,16.42926569
Manhattan,Manhattan,1/28/18,4,2.918255862,14.8403796,3948,1.359211808,13.93376112
Bronx,Bronx,1/18/18,18,1.134,6.267777778,7,0,11.83333333
Manhattan,Unknown,1/28/18,15,7.564583333,16.99490741,31,2.228888889,33.77847222
Queens,Queens,1/29/18,18,6.55415448,17.82367198,185,1.697079216,25.37695817
Brooklyn,Manhattan,1/30/18,18,4.789137931,19.90201149,31,2.568965517,22.69689655
Queens,Manhattan,1/5/18,5,6.334722222,18.7066358,62,1.570648148,23.60361111
Manhattan,Unknown,1/17/18,19,4.5165,81.447,31,4.8659,35.0979
Queens,Brooklyn,1/20/18,17,12.78981481,46.54372575,124,4.743960317,45.0802037
Queens,Brooklyn,1/30/18,11,13.47472464,31.66731884,30,5.455362319,46.17565217
Manhattan,Bronx,1/6/18,7,7.734431818,51.26155303,46,1.290909091,26.17488636
Manhattan,Brooklyn,1/22/18,0,6.368490401,24.6910413,236,2.688926702,25.4006719
Manhattan,Bronx,1/11/18,23,9.16455,25.86058333,106,2.01045,32.49365
Queens,Bronx,1/16/18,22,15.84078947,25.85380117,25,2.197192982,51.86140351
Manhattan,Bronx,1/8/18,11,8.324354839,23.62016129,32,1.688870968,30.55822581
Bronx,Bronx,1/23/18,5,1.128,3.176666667,6,0,6.14
Manhattan,Staten Island,1/11/18,20,20.77428571,51.16428571,7,9.412857143,84.94714286
Brooklyn,Manhattan,1/13/18,11,5.034333333,18.41861111,34,2.541666667,21.542
Queens,Bronx,1/23/18,1,17.6675,26.47083333,8,0.4125,54.5375
Brooklyn,Brooklyn,1/24/18,7,2.138709877,12.28067387,77,1.010200617,12.32817901
Queens,Brooklyn,1/3/18,12,12.85922917,33.53118056,74,5.556645833,44.8920625
Manhattan,EWR,1/5/18,7,17.83904762,39.15186508,24,10.22619048,95.55464286
Brooklyn,Brooklyn,1/8/18,0,2.150300546,8.663797814,67,0.675928962,11.08754098
Manhattan,Bronx,1/13/18,8,8.428888889,19.86296296,47,2.061777778,28.58466667
Unknown,Manhattan,1/14/18,2,1.480952381,5.68531746,23,1.462857143,14.05571429
Brooklyn,Manhattan,1/21/18,10,4.487272727,16.28768939,45,2.655340909,19.96011364
Brooklyn,Brooklyn,1/31/18,0,2.212242798,8.529320988,103,1.093858025,12.25280864
Manhattan,EWR,1/3/18,20,18.83,30.11666667,2,9.18,96.23
Brooklyn,Unknown,1/11/18,22,4.935,12.8,2,0,71.435
Brooklyn,Manhattan,1/24/18,1,4.855384615,13.37051282,13,1.792307692,19.68923077
Manhattan,EWR,1/3/18,6,17.46588889,32.9787963,24,7.785444444,91.13022222
Unknown,Queens,1/16/18,16,0.004666667,0.074444444,7,4.927333333,36.474
Manhattan,Bronx,1/22/18,16,7.266666667,33.80833333,23,1.21952381,30.12857143
Unknown,Manhattan,1/26/18,23,1.588055556,11.58831019,38,3.502708333,17.93659722
Queens,Bronx,1/28/18,18,14.7775,27.2,22,5.13325,52.82525
Bronx,Bronx,1/18/18,21,1.2325,5.745833333,4,0,13.175
Bronx,Manhattan,1/21/18,4,2.205,8.866666667,2,0,10.3
Manhattan,EWR,1/14/18,16,17.60857143,41.45925926,32,9.744404762,94.67003968
Bronx,Bronx,1/14/18,6,2.656666667,7.972222222,3,0,10.96666667
Queens,Unknown,1/30/18,13,12.51966667,23.10083333,19,2.296333333,74.627
Queens,Bronx,1/28/18,2,16.045,31.5375,4,0,50.055
Brooklyn,Bronx,1/25/18,1,16.64,33.68333333,1,0,52.56
Queens,Unknown,1/17/18,6,5.960833333,12.22407407,14,2.139166667,27.42611111
Brooklyn,Queens,1/12/18,15,10.05,47.1875,7,3.036666667,39.71166667
Unknown,Brooklyn,1/20/18,14,7.333333333,26.81111111,3,4.4,30.36666667
Bronx,Manhattan,1/3/18,14,2.2,12.21666667,2,0.88,12.43
Queens,EWR,1/3/18,17,35.91,65.95,1,10,146.82
Unknown,Queens,1/19/18,11,6.1,18.00833333,2,0,24.43
Queens,EWR,1/5/18,13,36.8,77.06666667,1,0,131.32
EWR,EWR,1/29/18,10,0,0.05,1,10,185.3
Unknown,Queens,1/13/18,20,2.951666667,11.83888889,4,0,11.28333333
Unknown,Brooklyn,1/4/18,22,4.54,10.96666667,2,2.5,36.3
Queens,EWR,1/13/18,10,22.1,45.86666667,1,25.75,154.69
Unknown,EWR,1/15/18,14,1.3,3.7,1,100,100.31
Manhattan,Staten Island,1/13/18,3,16.9725,32.62916667,4,10.9425,71.9525
Unknown,Brooklyn,1/28/18,20,6.1,18.15,1,0,21.3
Queens,Staten Island,1/29/18,18,28.05,54.65833333,2,0,88.32
EWR,EWR,1/6/18,5,0.05,0.35,4,7.1025,69.215
Unknown,Bronx,1/26/18,21,0,0.033333333,1,0,3.8
Unknown,EWR,1/15/18,9,17.3,36.31666667,1,10,88.3
Brooklyn,Unknown,1/10/18,15,2.1,10.01666667,1,2.15,12.95
Manhattan,EWR,1/30/18,20,16.82,35.18333333,1,15.36,92.16
Brooklyn,Staten Island,1/7/18,1,18.68,25.3,1,0,62.32
Queens,Brooklyn,1/1/18,18,13.12686881,34.31106832,170,5.525281162,44.69118336
Manhattan,EWR,1/8/18,13,18.01788889,38.20388889,26,9.305666667,118.0603333
Manhattan,Brooklyn,1/9/18,20,6.623237147,33.37845803,930,4.063574165,30.76156335
Queens,Manhattan,1/12/18,20,14.24883636,38.36354837,716,6.872651345,52.85778583
Brooklyn,Brooklyn,1/13/18,0,2.618789474,13.64438596,254,1.290794347,13.56131092
Queens,Brooklyn,1/13/18,22,12.25076667,28.03737222,95,5.156656667,42.34499
Brooklyn,Manhattan,1/17/18,22,5.657827381,19.64365079,65,2.790357143,23.98934524
Queens,Bronx,1/22/18,17,15.18710526,35.08245614,21,2.743947368,53.11973684
Brooklyn,Manhattan,1/23/18,19,4.617142857,17.41626984,22,2.423333333,21.19952381
Queens,Queens,1/25/18,17,5.234405853,21.11948171,205,1.907518907,23.90789403
Manhattan,Bronx,1/28/18,4,9.672100694,23.17708333,106,1.159895833,31.88871528
Queens,Brooklyn,1/30/18,16,13.13292026,43.196758,132,5.017250567,47.79666478
Manhattan,Manhattan,1/4/18,0,2.620592882,14.4859261,3729,1.425237714,13.38426942
Manhattan,Queens,1/13/18,1,8.044493243,29.67515732,490,2.81061575,30.97409781
Queens,Manhattan,1/19/18,6,10.60286108,36.5490041,250,4.394205741,39.82921112
Manhattan,Manhattan,1/22/18,9,2.690987711,17.87929581,12652,1.86949891,15.74887081
Manhattan,Brooklyn,1/27/18,2,6.653371109,25.80306029,730,3.135686335,27.29769194
Brooklyn,Queens,1/2/18,21,6.55,17.6547619,7,2.757142857,25.05714286
Unknown,Queens,1/7/18,0,0.842666667,4.007222222,8,0.836,11.936
Queens,Brooklyn,1/7/18,19,13.24414986,31.46730275,166,5.295115896,44.48518943
Brooklyn,Brooklyn,1/9/18,19,1.90104784,10.46259002,153,1.396141975,12.87782407
Manhattan,Bronx,1/9/18,21,9.203578431,33.52446895,81,2.817941176,32.68607843
Manhattan,Brooklyn,1/11/18,2,6.863716856,28.68807607,223,3.128806818,26.97248106
Bronx,Manhattan,1/11/18,17,3.798,30.94333333,5,1.532,23.832
Queens,Brooklyn,1/13/18,8,12.72787879,68.89149832,42,3.466262626,40.98090909
Queens,Queens,1/14/18,7,4.471333333,11.08195586,109,0.883438356,17.37700913
Manhattan,Bronx,1/15/18,5,8.746111111,18.18796296,18,1.245555556,28.54555556
Manhattan,EWR,1/18/18,10,17.19922222,35.3187037,19,10.12711111,90.05711111
Queens,Manhattan,1/21/18,12,12.34908907,34.27782087,446,5.828340416,47.97341276
Queens,Manhattan,1/26/18,2,14.55138889,26.98344907,30,5.224861111,49.49736111
Manhattan,Staten Island,1/26/18,22,20.345,41.90833333,2,12.86,86.06
Manhattan,Brooklyn,1/29/18,2,7.07276464,20.63718093,177,2.627697072,27.10733671
Manhattan,Queens,1/1/18,17,10.83183832,29.28599054,335,4.509864182,40.93339479
Brooklyn,Brooklyn,1/3/18,17,2.202521277,14.10756501,133,1.314007092,15.56134752
Queens,Brooklyn,1/12/18,20,13.103606,32.93511591,158,5.643509416,45.36688849
Manhattan,EWR,1/13/18,3,20.06,36.64583333,5,14.6675,106.8175
Manhattan,Unknown,1/8/18,6,7.004,15.03833333,10,1,42.728
Unknown,Queens,1/9/18,23,0.533333333,5.983333333,3,0,5.633333333
Brooklyn,Manhattan,1/15/18,10,5.010681818,16.63939394,23,2.916136364,21.31840909
Manhattan,Unknown,1/24/18,20,8.09037037,19.75555556,34,6.610740741,55.70222222
